序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
4410,688335,复洁环保,0.68,576082325.34,-27.0294767032,349.1186,100040728.6,-13.39,418.194,8.492295712295,8.02,-0.082658321091,41.7329566548,环保行业,2025-03-29
4411,688319,欧林生物,0.0433,496118667.03,-9.3815270908,20.7552,17555561.77,-33.94,-832.4786,2.257507852579,1.96,0.108334053003,93.5503029101,生物制品,2025-03-29
4412,688318,财富趋势,1.7,434670761.74,35.2144634216,83.7893,310715497.03,102.35,41.6357,26.266052469443,9.43,1.821806112424,85.4565928734,软件开发,2025-03-29
4413,688307,中润光学,0.43,378850340.14,-6.2270104205,119.0888,36330915.83,-11.64,313.9463,9.526164979205,4.85,1.198512669432,33.6233279223,光学光电子,2025-03-29
4414,688270,臻镭科技,0.34,280797521.1,15.7546356548,86.1669,72480364.88,-32.72,407.6176,13.959415550447,3.44,0.05774585386,83.1244162682,半导体,2025-03-29
4415,688248,南网科技,0.5,2537312851.32,41.7743775693,139.0162,281265173.82,36.71,175.4787,4.95547613841,10.46,0.921884038622,28.3713499096,电网设备,2025-03-29
4416,688236,春立医疗,0.72,1208523845.88,0.5758627781,65.5878,277824014.12,-9.72,78.2004,7.501833058085,9.93,1.334087363978,72.4758644512,医疗器械,2025-03-29
4417,688208,道通科技,0.4,3251152240.25,43.5035559211,43.0845,179233332.27,75.66,-212.629,6.690143957842,5.72,0.960563018834,54.6842752249,计算机设备,2025-03-29
4418,688190,云路股份,2.767,1772035200.93,22.4303387171,3.1387,332007455.13,46.62,26.8226,19.017647826917,15.56,1.82787704725,30.4905948446,小金属,2025-03-29
4419,688187,时代电气,2.15,21962105911.0,21.7831628392,39.4299,3040760113.0,21.51,17.0954,26.124252647639,8.48,1.954178796323,28.6053342355,交运设备,2025-03-29
4420,688139,海尔生物,1.28,2280896019.23,-20.3610165337,-18.2282,406073643.93,-32.41,-37.9307,13.306109632889,9.91,0.783967820093,48.6017836264,医疗器械,2025-03-29
4421,688081,兴图新科,-0.66,149440053.11,4.1319882988,361.3038,-67935979.3,14.1189945691,-46.4645,5.107695224185,-12.12,-0.289998176339,49.143339213,通信服务,2025-03-29
4422,688077,大地熊,-0.38,1430150638.24,-32.5235324867,7.9064,-42805881.99,-128.59,-331.0271,9.684927186493,-3.8,1.625820303013,11.8037777194,小金属,2025-03-29
4423,688016,心脉医疗,6.81,1187204459.56,32.4265424756,11.9576,492431974.71,37.98,-4.4944,46.464284454416,26.43,6.748835986443,76.4507290561,医疗器械,2025-03-29
4424,688009,中国通号,0.32,37087421909.11,-7.7877241625,54.691,3477326647.54,-4.3,22.7698,4.156361524827,7.54,0.194340796853,25.6224473902,交运设备,2025-03-29
4425,605488,福莱新材,0.4,2130838826.23,12.0645166643,-2.7315,70146179.35,-7.06,-18.0363,6.456405854031,6.18,0.470302678397,13.435474375,塑料制品,2025-03-29
4426,605155,西大门,0.49,637329746.72,27.6949024503,6.1058,91137957.7,11.08,-44.5527,8.76945011635,7.83,0.773576585546,38.7285760017,家用轻工,2025-03-29
4427,605088,冠盛股份,1.73,3180226463.15,8.1214808182,14.7463,284218988.73,19.48,-12.3466,11.196948355408,14.85,2.015421014576,26.1500065941,汽车零部件,2025-03-29
4428,605066,天正电气,0.4,2878933990.87,18.1402048107,4.1333,161704514.4,258.34,-69.8908,4.518564328681,8.75,1.183194457396,25.8401361177,电网设备,2025-03-29
4429,603997,继峰股份,0.18,21571493665.23,20.063068277,2.3483,203874680.7,114.3839398115,-30.7172,3.534269711088,5.42,1.419602251445,14.7291958499,汽车零部件,2025-03-29
4430,603985,恒润股份,-0.0794,1848692338.24,-4.9414956694,50.2141,-34985496.34,-136.91,-3479.991,7.588537913624,-1.04,-0.259593973913,8.2081428803,风电设备,2025-03-29
4431,603967,中创物流,0.69,7398857120.82,-37.6068816047,1.7111,240161264.57,-1.51,-7.0122,6.557399490046,10.81,0.313860373527,7.4722250607,物流行业,2025-03-29
4432,603950,长源东谷,0.67,1472331900.74,31.9242546924,22.2451,218632635.22,118.51,-72.2827,7.624547381674,9.25,0.834542429507,25.4773024256,汽车零部件,2025-03-29
4433,603906,龙蟠科技,-2.18,8729478556.11,-37.9640416916,-16.4729,-1233323456.08,-263.8,-598.3508,6.109189500745,-30.24,1.567260375212,-0.1274888428,电池,2025-03-29
4434,603682,锦和商管,0.21,1031974367.08,17.0372241072,-2.0675,98835491.82,1.85,-66.504,2.37003905145,8.62,1.362824557376,28.6795560754,房地产服务,2025-03-29
4435,603615,茶花股份,0.019,656908104.91,-2.8119445703,1.0253,4694496.14,125.2380069257,242.5697,4.912850184187,0.39,0.311549402035,25.2861323172,塑料制品,2025-03-29
4436,603393,新天然气,2.47,3516652466.29,2.9392788771,37.5789,1047707556.86,13.45,92.3664,17.281666650968,18.72,4.657415467611,47.4579584368,燃气,2025-03-29
4437,603328,依顿电子,0.356,3177326175.73,3.8969526343,-5.5653,355001303.03,32.2,-50.5968,3.7912147318,9.61,0.722213763321,21.2082321909,电子元件,2025-03-29
4438,603312,西典新能,1.63,1835336968.23,15.2361513197,-3.9873,198120426.03,28.23,-2.9283,5.299483461304,36.62,1.266207353135,18.3540258803,电网设备,2025-03-29
4439,603286,日盈电子,0.08,761920682.44,7.0962588599,-27.1388,7943370.19,145.8945107597,23.1037,7.500189730308,1.42,0.050417929284,18.6827977427,汽车零部件,2025-03-29
4440,603169,兰石重装,0.1177,5162006857.18,3.6478683932,127.8067,153734629.23,-12.62,-23.7808,2.403428028934,4.78,0.197310325591,15.1378167786,专用设备,2025-03-29
4441,603163,圣晖集成,1.39,2008924995.68,23.4062913755,6.189,138590474.42,12.8,-33.9979,10.8225751427,13.67,1.3352293123,13.4441930282,工程建设,2025-03-29
4442,603127,昭衍新药,0.53,2376486797.1,4.7847092837,37.2876,396992565.79,-63.04,-70.7162,11.04072609094,4.82,0.830623450214,42.616930821,医疗服务,2025-03-29
4443,603090,宏盛股份,0.54,695929588.42,-2.567732938,-18.8321,53779616.34,0.73,-116.9572,5.5975259403,9.91,1.1168077227,24.8834329107,通用设备,2025-03-29
4444,601995,中金公司,1.14,22990202558.0,-11.8722863869,9.5143,6156130774.0,-18.97,47.8852,18.271930030428,6.43,-2.192629751726,,证券,2025-03-29
4445,601939,建设银行,1.31,769736000000.0,-1.7893232622,-3.6608,332653000000.0,2.44,-12.3834,11.8,11.56,2.57,,银行,2025-03-29
4446,601916,浙商银行,0.57,63704000000.0,4.2874682819,-14.8758,15048000000.0,10.5,-54.1916,5.87,9.45,7.077155549082,,银行,2025-03-29
4447,601901,方正证券,0.26,7118747537.93,-8.4637133877,-10.1205,2152451934.07,0.21,-56.4,5.5,4.88,-1.01,,证券,2025-03-29
4448,601888,中国中免,3.2451,67540104550.94,24.0796740014,11.5136,6713686688.57,33.46,12.4432,26.02108135455,13.12,7.311478924622,31.8191729785,旅游酒店,2025-03-29
4449,601881,中国银河,0.67,33644082792.61,0.0062106683,1.1292,7878769252.91,1.43,-23.3535,9.20379888199,7.52,-4.047838247191,,证券,2025-03-29
4450,601869,长飞光纤,1.71,13352753464.0,-3.4530292231,6.7207,1297437793.0,11.18,52.37,14.91889708309,12.07,1.998148790679,24.5039827465,通信设备,2025-03-29
4451,601868,中国能建,0.18,406031848000.0,10.817818459,29.536,7986116000.0,2.07,1081.6701,2.42172986583,7.88,0.227530994337,12.6357679213,工程建设,2025-03-29
4452,601866,中远海发,0.1041,15685133558.85,-38.8107067027,6.126,1409127070.92,-64.07,97.515,2.157027892089,4.85,0.39145430777,30.5768452953,航运港口,2025-03-29
4453,601827,三峰环境,0.69,6026662036.04,0.0564453782,-4.5396,1165816477.2,2.33,-48.5125,6.227839909746,11.67,1.41348304959,31.7580519051,环保行业,2025-03-29
4454,601818,光大银行,0.62,145685000000.0,-3.9219953572,-6.3148,40792000000.0,-8.96,-77.2213,7.57,8.38,-0.06,,银行,2025-03-29
4455,601766,中国中车,0.41,234261514000.0,5.0789208871,63.6862,11711576000.0,0.5,106.5971,5.609050344292,7.41,0.512968596945,20.5432404061,交运设备,2025-03-29
4456,601727,上海电气,0.052,114797077000.0,-2.4,44.0128,803346000.0,122.5248732365,-332.179,3.576791409959,1.42,0.498174656698,17.2385578205,电源设备,2025-03-29
4457,601717,郑煤机,1.853,36423236475.81,13.6687844683,1.3808,3273962683.84,28.99,2.626,11.439378805688,17.15,1.71593094506,21.3518790475,汽车零部件,2025-03-29
4458,601688,华泰证券,1.35,36577585349.48,14.1923245856,5.5118,12750632499.51,15.35,4.4593,16.905130382501,8.12,-3.466611072897,,证券,2025-03-29
4459,601633,长城汽车,0.82,173212076757.97,26.12,8.431,7021559679.84,-15.06,-44.2229,8.021750503646,10.61,2.089288529724,18.1511501925,汽车整车,2025-03-29
4460,601618,中国中冶,0.33,633870422000.0,6.9518306162,25.3484,8670405000.0,-15.63,-49.6457,4.73277288103,7.23,0.284303673022,9.6886636241,工程建设,2025-03-29
4461,601398,工商银行,0.98,843070000000.0,-3.7298997184,-5.8751,363993000000.0,0.7922310956,0.4119,9.55,10.66,3.975797332825,,银行,2025-03-29
4462,601390,中国中铁,1.294,1263474693000.0,9.4525402426,29.0037,33482775000.0,7.07,21.8565,11.426115525265,11.81,1.549902683382,10.0091336412,工程建设,2025-03-29
4463,601375,中原证券,0.0456,1968016572.87,4.6234518207,13.8136,211601553.51,98.54,-90.6829,2.99,1.53,-0.100648238809,,证券,2025-03-29
4464,601330,绿色动力,0.45,3955548511.61,-13.3907063422,1.4411,629281357.74,-15.51,-45.6516,5.4468237219,8.31,0.701623047069,38.5218433858,环保行业,2025-03-29
4465,601326,秦港股份,0.27,7054883834.36,1.9577187134,-4.7931,1531202403.96,17.03,-37.163,3.297326101653,8.57,0.428427169367,37.4396586229,航运港口,2025-03-29
4466,601298,青岛港,0.76,18173127837.0,-5.6567016375,0.303,4923321689.0,8.72,-7.3115,6.204966301243,12.7,0.947666442514,35.6107109962,航运港口,2025-03-29
4467,601288,农业银行,0.72,694828000000.0,0.0253364274,-3.6575,269356000000.0,3.9053820516,-16.3541,6.88,10.91,5.22,,银行,2025-03-29
4468,601279,英利汽车,0.07,5318133215.36,4.3944245505,3.2553,101500928.05,73.89,53.4392,2.685680155421,2.72,0.319408957748,11.6806027146,汽车零部件,2025-03-29
4469,601238,广汽集团,0.42,129706167117.0,17.6239282184,-13.0871,4428903018.0,-45.08,-105.3025,11.031226651195,3.87,0.641322832312,6.0451639903,汽车整车,2025-03-29
4470,601236,红塔证券,0.07,1200949979.43,43.6252981685,238.112,312273727.94,710.57,221.4459,4.896792492559,1.36,-0.845597063797,,证券,2025-03-29
4471,601211,国泰海通,0.98,36141292021.0,1.8888721791,4.7845,9374143632.0,-18.55,-74.1275,16.513981061,6.02,0.808976294063,,证券,2025-03-29
4472,601188,龙江交通,0.0981,661852602.53,52.0547634944,-11.9553,128060754.97,11.53,-169.7316,3.476516174592,2.82,0.091339022087,33.4641432584,铁路公路,2025-03-29
4473,601186,中国铁建,1.73,1137993486000.0,3.8018908885,24.9157,26096971000.0,-2.19,15.7081,18.437594360693,9.8,1.503147013353,10.3906073677,工程建设,2025-03-29
4474,601155,新城控股,0.33,119174277853.0,3.2199043695,62.292,737102713.0,-47.12,-973.3098,26.634722921073,1.23,4.503318684673,19.0533685214,房地产开发,2025-03-29
4475,601121,宝地矿业,0.25,866183278.19,13.880184375,59.3546,186614555.13,-6.74,-85.5416,3.804715158213,6.67,0.422148263388,37.0938832058,钢铁行业,2025-03-29
4476,601107,四川成渝,0.3881,11651864101.76,10.1248149346,58.1815,1186978440.42,90.15,-80.0085,5.125247562543,6.22,1.056325184437,25.1454714315,铁路公路,2025-03-29
4477,601068,中铝国际,-0.8982,22337171000.0,-5.7397101589,34.7129,-2657963000.0,-2463.52,-3019.9424,0.768695335388,-41.87,0.244220560062,8.7626136721,工程建设,2025-03-29
4478,601033,永兴股份,0.98,3536463867.96,7.384019807,-12.7391,734834347.42,2.71,-65.6527,10.40217301916,9.29,2.294665570907,45.3000061981,环保行业,2025-03-29
4479,601007,金陵饭店,0.157,1834461165.37,29.6583430039,-1.3145,61324594.87,42.86,-82.3853,4.086725695,3.87,0.75925389941,27.5578316589,旅游酒店,2025-03-29
4480,601005,重庆钢铁,-0.17,39318142482.09,7.5396494121,3.1865,-1494416898.53,-46.5963493633,-472.4597,2.226170688812,-7.26,0.114596269753,-1.7403431217,钢铁行业,2025-03-29
4481,601000,唐山港,0.3248,5844582194.37,3.997158122,-8.478,1924957461.26,13.93,-46.715,3.370924652573,9.88,0.402928956106,45.6506545173,航运港口,2025-03-29
4482,600997,开滦股份,0.69,22841488863.15,-12.1614096995,13.8182,1090378188.32,-41.1,-51.2752,8.967493118224,7.79,0.354946108381,14.1122333523,煤炭行业,2025-03-29
4483,600995,南网储能,0.32,5629657903.0,-31.8517060348,29.594,1013569950.91,-39.05,53.9649,6.519594308428,4.98,1.112899810762,45.9265816698,电力行业,2025-03-29
4484,600992,贵绳股份,0.1383,2188714761.18,-8.3016591527,21.8894,33887634.04,48.38,1.9585,6.124706305072,2.28,0.174501947978,10.6639241581,通用设备,2025-03-29
4485,600988,赤峰黄金,0.49,7220951536.26,15.225732742,27.6869,803933636.6,78.21,36.6308,3.697306360189,14.61,1.324037067412,32.5765441177,贵金属,2025-03-29
4486,600987,航民股份,0.65,9665659865.6,0.9963840218,-12.3052,685172554.71,4.13,36.1068,5.87740900519,11.49,0.740707299573,13.7878671466,纺织服装,2025-03-29
4487,600975,新五丰,-1.03,5631944572.42,12.5155236654,29.3399,-1203418006.16,-1448.734183487,-235.9065,2.372344988799,-42.36,-0.509281943716,-9.1855580137,农牧饲渔,2025-03-29
4488,600971,恒源煤电,1.7,7785898719.21,-7.2352711458,5.1596,2035939946.75,-19.43,-21.9025,10.50179208304,16.69,2.980794665849,46.9574142846,煤炭行业,2025-03-29
4489,600962,国投中鲁,0.222,1486772095.82,-13.8867429074,72.0599,58219917.79,-36.79,58.0956,3.257926241715,7.15,-0.633756601464,22.728351518,食品饮料,2025-03-29
4490,600958,东方证券,0.3,17090058490.58,-8.749014629,-32.0991,2753755356.48,-8.53,-110.8213,8.67937039995,3.45,2.525609764646,,证券,2025-03-29
4491,600908,无锡银行,0.98,4537523000.0,1.2770553446,-4.1797,2200488000.0,9.96,17.8889,8.630893698203,11.48,2.830022926781,,银行,2025-03-29
4492,600895,张江高科,0.61,2025737630.73,6.2420411485,-76.8235,947899545.53,15.29,-50.4151,8.034123733759,7.85,-1.798560396278,58.0434233848,房地产开发,2025-03-29
4493,600885,宏发股份,1.34,12929777899.97,11.0240469714,-7.9439,1392966726.17,11.42,-10.3882,7.671069200056,17.44,2.551843101151,36.8040406311,电网设备,2025-03-29
4494,600876,凯盛新能,0.61,6595249704.6,31.1153845651,-4.53,394720559.2,-3.5,184.8246,7.166378954901,8.91,0.222257755316,11.5840947488,光伏设备,2025-03-29
4495,600860,京城股份,-0.1,1405495692.08,2.4218755993,-0.0069,-51675143.59,-382.1441768189,90.7441,1.946278592966,-4.92,0.121168602349,15.2310439795,通用设备,2025-03-29
4496,600853,龙建股份,0.33,17428326760.94,2.7666281305,57.7014,334141936.0,-4.35,39.265,2.696180889579,11.97,-1.512493160915,11.7157313093,工程建设,2025-03-29
4497,600819,耀皮玻璃,-0.13,5587742283.92,17.487123881,3.2795,-125232772.44,-924.6504214657,-516.5386,3.603808830502,-3.67,0.587976076406,12.1102779934,玻璃玻纤,2025-03-29
4498,600808,马钢股份,-0.17,98937969364.0,-3.1478410318,0.3387,-1327161500.0,-54.7502497665,-57.5523,3.58445913136,-4.67,0.257107939369,1.647322351,钢铁行业,2025-03-29
4499,600805,悦达投资,0.05,3127297553.42,1.7577837961,11.7002,38344070.4,-59.44,-365.6782,5.107957345038,0.89,-0.239757261151,7.7964734009,综合行业,2025-03-29
4500,600756,浪潮软件,0.28,2553201195.51,23.0906281653,192.5478,90988676.68,42.65,2082.4605,7.152817499301,4.0,0.083762757026,34.4411828753,互联网服务,2025-03-29
4501,600716,凤凰股份,0.0082,646586503.55,6.423905645,795.1719,7671512.55,101.9602362681,-388.0946,5.483833309092,0.15,0.06084597669,24.7139243647,房地产开发,2025-03-29
4502,600685,中船防务,0.034,16145951496.09,26.1883068726,68.1682,48067553.44,-93.02,106.9364,11.614782777393,0.3,2.343086900702,6.0712883356,船舶制造,2025-03-29
4503,600653,申华控股,-0.102,5140865960.51,-13.5817782133,6.8931,-198775447.12,-15.1,-258.2603,0.402642074483,-22.309,0.033890901544,6.9549742004,汽车服务,2025-03-29
4504,600649,城投控股,0.17,2558963969.95,-69.7812830448,170.8959,415465384.94,-46.91,1081.1098,8.223877636912,2.0,0.828497949396,40.2867963745,房地产开发,2025-03-29
4505,600635,大众公用,0.07,6404957114.06,9.4198248786,16.3786,212544222.99,163.9055568672,70.3149,2.81765998131,2.57,0.233648749343,14.3502990881,燃气,2025-03-29
4506,600633,浙数文化,0.52,3078024010.81,-40.6516166055,31.8585,662942876.76,34.91,-148.5591,7.79731409293,6.92,0.663654977806,68.2656941304,游戏,2025-03-29
4507,600616,金枫酒业,0.16,572813073.44,-13.4207814375,33.3086,104538479.1,1927.49,-2010.4758,2.979913562852,5.36,-0.004834468041,40.8789574256,酿酒行业,2025-03-29
4508,600615,丰华股份,0.023,157957861.67,3.6464197648,77.3541,4236926.83,152.5756557456,24.3689,3.394683320343,0.666,-0.120751092748,11.5506112055,小金属,2025-03-29
4509,600611,大众交通,0.14,4503790714.01,90.8295868853,6.6942,324155195.82,218.8115150208,-40.9801,4.027903751588,3.42,0.072507323422,24.9018409566,铁路公路,2025-03-29
4510,600601,方正科技,0.03,3148932997.16,-35.5874228927,5.3333,135077224.15,131.8922505103,-76.883,0.923081211266,3.7,0.115099992645,18.2808492883,电子元件,2025-03-29
4511,600598,北大荒,0.598,5044443383.2,18.3704839601,1.538,1063714016.98,9.07,-169.0282,4.220921251718,14.6,0.852054157603,35.3762242953,农牧饲渔,2025-03-29
4512,600588,用友网络,-0.29,9796071603.0,5.7691886597,74.8527,-967166088.0,-541.3,134.1253,2.969822239452,-9.19,-0.026473871155,50.7309803297,软件开发,2025-03-29
4513,600570,恒生电子,0.75,7281202979.92,11.9773833708,89.085,1424319349.61,30.5,409.8258,4.225722022931,19.27,0.663852560264,74.8441592189,软件开发,2025-03-29
4514,600528,中铁工业,0.74,30066978461.28,4.3372857937,21.4594,1743816437.11,-7.03,-46.8305,10.202312562714,6.62,0.286254279349,19.0278976816,交运设备,2025-03-29
4515,600502,安徽建工,0.91,91243816521.51,13.8846141556,39.4347,1553468710.5,12.57,20.0841,5.806846896021,11.41,2.13848907729,12.4359498466,工程建设,2025-03-29
4516,600493,凤竹纺织,0.9972,995494409.57,-13.3285353846,0.3954,271241210.3,949.48,222.3331,4.051692624743,27.8929,-0.081393459154,12.2670476455,纺织服装,2025-03-29
4517,600455,博通股份,0.4543,262891691.15,10.7064516036,7.8904,28373441.14,5.69,16.7708,4.306363837299,11.1364,1.667741880944,52.9420252391,教育,2025-03-29
4518,600426,华鲁恒升,1.689,27259886885.51,-9.8706183614,13.2641,3575898630.37,-43.14,-46.7267,13.606543911769,12.81,2.2207294301,20.8522035519,化学原料,2025-03-29
4519,600418,江淮汽车,0.07,45016408536.2,23.0717668867,-4.5988,151509307.57,109.5741875762,-212.819,6.059433534115,1.13,1.555112676283,10.4781391016,汽车整车,2025-03-29
4520,600372,中航机载,0.437,29006921223.99,4.6337678349,22.6131,1886420594.77,39.62,-62.2373,7.4569641491,6.15,-0.210225201362,29.4872412331,航天航空,2025-03-29
4521,600368,五洲交通,0.4104,1633339931.51,-3.1534020001,10.5068,660668902.24,13.56,-45.7296,5.09169359619,11.02,0.797761782753,60.0580478721,铁路公路,2025-03-29
4522,600358,ST联合,-0.0336,580187717.7,2.7647150679,1.2432,-16960450.86,-265.05,-371.865,0.422985108845,-7.57,-0.005651602619,10.4235382886,互联网服务,2025-03-29
4523,600331,宏达股份,-0.0472,3025658319.37,2.9046634178,-0.4827,-95841599.13,-259.32,-993.3785,0.157316600664,-26.16,-0.017365587234,6.2381528057,有色金属,2025-03-29
4524,600316,洪都航空,0.0453,3726925247.2,-48.5986948222,825.6282,32501169.58,-76.93,1092.6399,7.384379497078,0.61,0.274060838292,3.2886183932,航天航空,2025-03-29
4525,600284,浦东建设,0.5948,17725695790.82,19.0613347679,-26.2361,577101231.03,3.22,-61.7241,7.752109663594,7.68,-0.612204987746,7.4555847315,工程建设,2025-03-29
4526,600267,海正药业,-0.08,10373071956.92,-13.8212258806,-36.679,-93171306.6,-119.06,-1500.3727,6.425398990726,-1.15,1.244061755259,40.3376278377,化学制药,2025-03-29
4527,600259,广晟有色,0.6,20805260228.78,-9.0053122824,18.6712,203382514.29,-12.45,-42.5437,10.851054064294,5.74,-1.417074950323,3.2274880269,小金属,2025-03-29
4528,600258,首旅酒店,0.712,7792924439.0,53.0959149822,-18.2515,795072731.99,237.8451300588,-72.6848,9.972942822336,7.35,3.594632513459,38.1172661432,旅游酒店,2025-03-29
4529,600255,鑫科材料,-0.03,3199923795.13,3.4417858615,14.2072,-61262724.83,-162.69,-185.3551,0.757591797451,-4.44,0.017745399283,7.1694412276,有色金属,2025-03-29
4530,600252,中恒集团,0.0246,3096542053.05,14.1048149651,35.6096,84308789.04,6.69,-212.2606,1.903366502122,1.27,0.1167684709,61.4544719635,中药,2025-03-29
4531,600218,全柴动力,0.22,4819191946.69,-2.3717578937,-4.4852,97221011.94,-6.04,91.5542,7.256195997295,3.11,0.275674013773,9.4308684269,汽车零部件,2025-03-29
4532,600207,安彩高科,-0.0177,5198153629.76,25.429351908,-19.8246,-19287020.86,-124.9,-1857.9229,2.855071949524,-0.62,-0.391507463881,10.7289040731,光伏设备,2025-03-29
4533,600188,兖矿能源,2.1098,150067937000.0,-33.2951650669,-70.4027,20143947000.0,-39.62,-13.1834,7.565987500825,21.88,2.17204303966,40.6411384199,煤炭行业,2025-03-29
4534,600183,生益科技,0.5,16586072808.8,-7.9290238131,-5.1094,1163995300.44,-23.96,-22.9505,5.938689545968,8.57,1.164997058132,19.1853246974,电子元件,2025-03-29
4535,600161,天坛生物,0.56,5180441799.76,21.5693844544,-12.9674,1109888597.22,25.99,-30.6027,5.960991814905,11.93,1.452580517385,50.7624896784,生物制品,2025-03-29
4536,600136,ST明诚,1.4,525034479.42,-29.105032888,1.703,2864296065.55,160.6283934079,22114.4791,0.195657873886,,0.002643681604,18.1658138748,文化传媒,2025-03-29
4537,600129,太极集团,1.48,15622648416.93,10.5840129126,9.8524,822124918.06,131.99,-66.7845,6.50430114888,23.82,1.205867797957,48.600364472,中药,2025-03-29
4538,600127,金健米业,0.02,5269434280.04,-17.8200961061,-5.3795,13880055.28,127.3122936378,-23.7893,1.343192228018,1.62,0.296100152669,5.2746868125,农牧饲渔,2025-03-29
4539,600121,郑州煤电,0.0262,4323258618.22,-2.2572753231,27.033,31979829.58,-53.22,189.9863,1.317623936419,1.98,0.200232300266,30.63864569,煤炭行业,2025-03-29
4540,600115,中国东航,-0.37,113788000000.0,145.7358816542,-21.9035,-8190000000.0,78.0758111147,-252.6908,0.926607150868,-32.34,1.191198241443,1.1609308539,航空机场,2025-03-29
4541,600114,东睦股份,0.32,3861081882.59,3.6158776924,5.9319,197916738.4,27.08,27.6448,4.099970118926,7.76,0.478868060345,22.3309015817,通用设备,2025-03-29
4542,600099,林海股份,0.061,694807559.13,-4.8721249763,3.2433,13312020.21,42.86,-13.2742,2.326200120345,2.63,0.712084154253,13.6061658337,交运设备,2025-03-29
4543,600097,开创国际,0.62,2014553819.25,3.793855515,82.069,148363220.94,39.84,203.6179,9.306446073674,6.74,0.445829996767,32.545308882,农牧饲渔,2025-03-29
4544,600078,澄星股份,-0.0918,3100968148.69,-31.6599055486,-30.7011,-60829137.13,-111.66,4126.05,2.802342394809,-3.18,0.902269622661,9.7789349577,化肥行业,2025-03-29
4545,600073,光明肉业,0.24,22367181017.29,-10.4858169977,17.5327,225571040.08,-55.13,-488.0786,5.27817302224,3.25,0.404757837461,9.387690325,食品饮料,2025-03-29
4546,600061,国投资本,0.36,17459210835.55,1.89,5.1539,2356831429.43,-19.88,-109.5847,7.762315566311,4.67,0.560540217543,1.552538372,证券,2025-03-29
4547,600058,五矿发展,0.11,78995715085.06,-3.0460021805,-1.7219,199232685.26,-45.64,203.4159,4.607028840623,2.34,0.283696848478,3.0536588316,贸易行业,2025-03-29
4548,600038,中直股份,0.8257,26592446105.19,36.5615950274,45.9589,604058464.41,14.11,-10.0339,21.827892566668,5.11,-10.791631828355,12.9545073559,航天航空,2025-03-29
4549,600020,中原高速,0.3176,5702818919.69,-23.0441562478,32.5752,828427390.67,491.0,-128.8091,4.890427979116,6.68,1.126462784562,41.7648600449,铁路公路,2025-03-29
4550,600016,民生银行,0.72,140817000000.0,-1.1644066369,-0.7249,35823000000.0,1.57,-77.0816,12.1,6.1,1.68,,银行,2025-03-29
4551,600000,浦发银行,1.07,173434000000.0,-8.052083002,-2.323,36702000000.0,-28.28,79.7855,20.95,5.21,13.23,,银行,2025-03-29
4552,301282,金禄电子,0.28,1331099728.86,-11.0520441818,14.9982,42409451.41,-69.94,492.1506,10.966517792368,2.55,0.155727361408,14.2176829787,电子元件,2025-03-29
4553,301207,华兰疫苗,1.4316,2410428457.2,32.0319001604,-55.8758,859968598.42,65.49,-55.8474,10.438225588394,14.65,1.480004602152,88.0893481662,生物制品,2025-03-29
4554,301192,泰祥股份,0.32,311553164.2,117.0434734584,-4.6446,32250055.25,-37.8,-55.2062,5.700495674975,5.61,0.365140583083,27.7462254001,汽车零部件,2025-03-29
4555,301016,雷尔伟,0.35,347613737.34,-22.8109006056,20.367,54228755.52,-40.28,-18.5299,8.42359973125,5.46,-0.167876772583,33.0070822943,交运设备,2025-03-29
4556,301011,华立科技,0.35,816279468.86,34.973709869,-5.3034,51956911.13,172.96,-73.3098,4.707920535339,7.82,1.715093364055,28.5034167557,专用设备,2025-03-29
4557,300997,欢乐家,0.6244,1922604929.22,20.4674272048,56.5767,278393717.19,36.85,122.9893,3.315061565207,20.04,0.784384213966,38.7491131853,食品饮料,2025-03-29
4558,300938,信测标准,1.0082,679399415.4,24.635595319,-6.6662,163563212.53,38.03,-40.5766,11.082847946475,13.53,1.809509740832,59.0998780421,专业服务,2025-03-29
4559,300910,瑞丰新材,2.63,2815674122.87,-7.5688012769,-18.5487,606485649.24,3.12,-22.582,10.866765441794,20.83,2.21955095996,35.0045562125,化学制品,2025-03-29
4560,300852,四会富仕,2.01,1314691441.77,7.8540536376,0.1183,204400910.45,-9.39,-17.7561,13.786471366151,15.16,2.31408519234,27.1147655225,电子元件,2025-03-29
4561,300801,泰和科技,0.6686,2205564670.67,-19.1216839663,-4.8204,141843161.48,-64.33,-52.7865,10.856565500252,6.04,1.863387861329,17.3045555846,化学制品,2025-03-29
4562,300772,运达股份,0.6,18726725643.93,7.724602772,78.5683,414145079.72,-32.84,58.5313,7.47128571447,8.19,2.519580676447,10.4067868482,风电设备,2025-03-29
4563,300748,金力永磁,0.42,6687864421.33,-6.6616891491,1.0553,563692826.17,-19.78,-57.0543,5.221322816576,8.11,1.128642304392,16.0727216482,小金属,2025-03-29
4564,300741,华宝股份,0.62,1484627926.0,-21.6093182584,5.9002,378987468.0,-47.72,-47.5946,11.6703843476,5.19,1.110282400792,55.0742515132,食品饮料,2025-03-29
